"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"2226","0.8560","0.1440","0.0000","0.0000","0.0000","0.8580","0.1420","0.0000","0.0000","0.0000","2226"
"2227","0.8150","0.1540","0.0020","0.0210","0.0080","0.9790","0.0170","0.0000","0.0020","0.0020","2227"
"2228","0.6540","0.3450","0.0000","0.0000","0.0010","0.8100","0.1890","0.0000","0.0000","0.0010","2228"
"2229","0.3320","0.6540","0.0000","0.0140","0.0000","0.0430","0.9520","0.0000","0.0050","0.0000","2229"
"2230","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2230"
"2231","0.4170","0.3550","0.0040","0.0360","0.1880","0.1171","0.7778","0.0020","0.0050","0.0981","2231"
"2232","0.9380","0.0340","0.0050","0.0140","0.0090","0.9830","0.0060","0.0020","0.0080","0.0010","2232"
"2233","0.9620","0.0380","0.0000","0.0000","0.0000","0.9780","0.0220","0.0000","0.0000","0.0000","2233"
"2234","0.9710","0.0290","0.0000","0.0000","0.0000","0.9860","0.0140","0.0000","0.0000","0.0000","2234"
"2235","0.0020","0.0000","0.0010","0.6120","0.3850","0.0010","0.0000","0.0010","0.8750","0.1230","2235"
"2236","0.2158","0.2258","0.2617","0.0190","0.2777","0.2400","0.2060","0.2880","0.0120","0.2540","2236"
"2237","0.0000","0.0010","0.4545","0.1532","0.3914","0.0000","0.0020","0.8060","0.1240","0.0680","2237"
"2238","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","2238"
"2239","0.5844","0.4086","0.0000","0.0060","0.0010","0.5125","0.4835","0.0000","0.0040","0.0000","2239"
"2240","0.0000","0.9930","0.0000","0.0070","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","2240"
"2241","0.0140","0.9860","0.0000","0.0000","0.0000","0.0050","0.9950","0.0000","0.0000","0.0000","2241"
"2242","0.0200","0.9790","0.0000","0.0010","0.0000","0.0030","0.9970","0.0000","0.0000","0.0000","2242"
"2243","0.0710","0.9280","0.0000","0.0010","0.0000","0.0390","0.9610","0.0000","0.0000","0.0000","2243"
"2244","0.0010","0.9950","0.0000","0.0040","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","2244"
"2245","0.2192","0.7147","0.0030","0.0120","0.0511","0.0570","0.9280","0.0030","0.0020","0.0100","2245"
"2246","0.0589","0.9391","0.0000","0.0000","0.0020","0.0500","0.9490","0.0000","0.0000","0.0010","2246"
"2247","0.0470","0.1770","0.0040","0.0960","0.6760","0.0260","0.0460","0.0030","0.0490","0.8761","2247"
"2248","0.0030","0.9970","0.0000","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","2248"
"2249","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2249"
"2250","0.2600","0.7380","0.0000","0.0010","0.0010","0.1420","0.8580","0.0000","0.0000","0.0000","2250"
"2251","0.8340","0.1660","0.0000","0.0000","0.0000","0.9540","0.0460","0.0000","0.0000","0.0000","2251"
"2252","0.0280","0.9700","0.0000","0.0020","0.0000","0.0050","0.9930","0.0000","0.0020","0.0000","2252"
"2253","0.0000","0.9880","0.0000","0.0120","0.0000","0.0000","0.9940","0.0000","0.0060","0.0000","2253"
"2254","0.0040","0.6970","0.0000","0.2980","0.0010","0.0070","0.7397","0.0000","0.2533","0.0000","2254"
"2255","0.0900","0.9090","0.0000","0.0000","0.0010","0.0150","0.9850","0.0000","0.0000","0.0000","2255"
"2256","0.0000","0.0060","0.0000","0.0130","0.9810","0.0000","0.0010","0.0000","0.0040","0.9950","2256"
"2257","0.2870","0.7060","0.0000","0.0050","0.0020","0.0590","0.9400","0.0000","0.0010","0.0000","2257"
"2258","0.7490","0.2510","0.0000","0.0000","0.0000","0.9950","0.0050","0.0000","0.0000","0.0000","2258"
"2259","0.7730","0.2270","0.0000","0.0000","0.0000","0.9830","0.0170","0.0000","0.0000","0.0000","2259"
"2260","0.9910","0.0080","0.0000","0.0010","0.0000","0.9970","0.0030","0.0000","0.0000","0.0000","2260"
"2261","0.0020","0.9970","0.0000","0.0000","0.0010","0.0000","0.9980","0.0000","0.0000","0.0020","2261"
"2262","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2262"
"2263","0.1470","0.8520","0.0000","0.0000","0.0010","0.0340","0.9660","0.0000","0.0000","0.0000","2263"
"2264","0.0000","0.9990","0.0000","0.0010","0.0000","0.0000","0.9990","0.0000","0.0010","0.0000","2264"
"2265","0.0000","0.9990","0.0000","0.0000","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","2265"
"2266","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2266"
"2267","0.0000","0.9970","0.0000","0.0000","0.0030","0.0000","0.9990","0.0000","0.0000","0.0010","2267"
"2268","0.2282","0.7508","0.0000","0.0210","0.0000","0.0990","0.8880","0.0000","0.0130","0.0000","2268"
"2269","0.0000","0.9020","0.0010","0.0960","0.0010","0.0000","0.8780","0.0010","0.1210","0.0000","2269"
"2270","0.0110","0.9890","0.0000","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","2270"
"2271","0.0360","0.9640","0.0000","0.0000","0.0000","0.0240","0.9760","0.0000","0.0000","0.0000","2271"
"2272","0.0050","0.9950","0.0000","0.0000","0.0000","0.0010","0.9990","0.0000","0.0000","0.0000","2272"
"2273","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2273"
"2274","0.9470","0.0530","0.0000","0.0000","0.0000","0.9870","0.0130","0.0000","0.0000","0.0000","2274"
"2275","0.4655","0.5345","0.0000","0.0000","0.0000","0.8900","0.1100","0.0000","0.0000","0.0000","2275"
"2276","0.7550","0.2450","0.0000","0.0000","0.0000","0.9420","0.0580","0.0000","0.0000","0.0000","2276"
"2277","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2277"
"2278","0.8130","0.0290","0.0000","0.0030","0.1550","0.8510","0.0080","0.0000","0.0010","0.1400","2278"
"2279","0.0470","0.9530","0.0000","0.0000","0.0000","0.0430","0.9570","0.0000","0.0000","0.0000","2279"
"2280","0.8072","0.1858","0.0000","0.0010","0.0060","0.9790","0.0200","0.0000","0.0000","0.0010","2280"
"2281","0.2890","0.2680","0.0160","0.0000","0.4270","0.3540","0.2180","0.0140","0.0000","0.4140","2281"
"2282","0.0210","0.9790","0.0000","0.0000","0.0000","0.0120","0.9880","0.0000","0.0000","0.0000","2282"
"2283","0.0090","0.9900","0.0000","0.0010","0.0000","0.0050","0.9950","0.0000","0.0000","0.0000","2283"
"2284","0.3700","0.0100","0.0000","0.0000","0.6200","0.1340","0.0000","0.0000","0.0000","0.8660","2284"
"2285","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2285"
"2286","0.2577","0.7383","0.0000","0.0040","0.0000","0.7600","0.2380","0.0000","0.0020","0.0000","2286"
"2287","0.8020","0.1960","0.0000","0.0000","0.0020","0.9280","0.0720","0.0000","0.0000","0.0000","2287"
"2288","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2288"
"2289","0.9680","0.0300","0.0000","0.0020","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2289"
"2290","0.0000","0.9970","0.0000","0.0020","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","2290"
"2291","0.0300","0.9610","0.0000","0.0090","0.0000","0.0060","0.9910","0.0000","0.0030","0.0000","2291"
"2292","0.9200","0.0800","0.0000","0.0000","0.0000","0.9770","0.0230","0.0000","0.0000","0.0000","2292"
"2293","0.0120","0.9880","0.0000","0.0000","0.0000","0.0020","0.9980","0.0000","0.0000","0.0000","2293"
"2294","0.5910","0.3870","0.0000","0.0010","0.0210","0.9700","0.0270","0.0000","0.0000","0.0030","2294"
"2295","0.1752","0.8248","0.0000","0.0000","0.0000","0.0500","0.9500","0.0000","0.0000","0.0000","2295"
"2296","0.0010","0.9960","0.0000","0.0020","0.0010","0.0000","0.9990","0.0000","0.0000","0.0010","2296"
"2297","0.0000","0.9760","0.0000","0.0230","0.0010","0.0000","0.9950","0.0000","0.0050","0.0000","2297"
"2298","0.0010","0.9980","0.0000","0.0000","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","2298"
"2299","0.0230","0.9770","0.0000","0.0000","0.0000","0.0070","0.9930","0.0000","0.0000","0.0000","2299"
"2300","0.0000","0.9239","0.0000","0.0761","0.0000","0.0000","0.9080","0.0000","0.0920","0.0000","2300"
"2301","0.0741","0.9259","0.0000","0.0000","0.0000","0.0310","0.9690","0.0000","0.0000","0.0000","2301"
"2302","0.0000","0.9910","0.0000","0.0060","0.0030","0.0000","0.9950","0.0000","0.0040","0.0010","2302"
"2303","0.0020","0.9940","0.0000","0.0040","0.0000","0.0010","0.9970","0.0000","0.0020","0.0000","2303"
"2304","0.9850","0.0130","0.0000","0.0020","0.0000","0.9990","0.0000","0.0000","0.0010","0.0000","2304"
"2305","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2305"
"2306","0.6356","0.3634","0.0000","0.0010","0.0000","0.9700","0.0300","0.0000","0.0000","0.0000","2306"
"2307","0.8210","0.1770","0.0010","0.0000","0.0010","0.9770","0.0230","0.0000","0.0000","0.0000","2307"
"2308","0.1380","0.8500","0.0030","0.0000","0.0090","0.0060","0.9920","0.0000","0.0000","0.0020","2308"
"2309","0.4230","0.5770","0.0000","0.0000","0.0000","0.1490","0.8510","0.0000","0.0000","0.0000","2309"
"2310","0.0020","0.9890","0.0000","0.0060","0.0030","0.0000","0.9970","0.0000","0.0020","0.0010","2310"
"2311","0.9860","0.0140","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2311"
"2312","0.5220","0.4780","0.0000","0.0000","0.0000","0.3350","0.6650","0.0000","0.0000","0.0000","2312"
"2313","0.0090","0.9870","0.0000","0.0040","0.0000","0.0040","0.9940","0.0000","0.0020","0.0000","2313"
"2314","0.2010","0.7770","0.0000","0.0020","0.0200","0.0190","0.9780","0.0000","0.0000","0.0030","2314"
"2315","0.9950","0.0010","0.0000","0.0040","0.0000","0.9990","0.0000","0.0000","0.0010","0.0000","2315"
"2316","0.6753","0.3237","0.0000","0.0010","0.0000","0.8890","0.1110","0.0000","0.0000","0.0000","2316"
"2317","0.9980","0.0020","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2317"
"2318","0.3460","0.6030","0.0040","0.0470","0.0000","0.0420","0.9520","0.0010","0.0050","0.0000","2318"
"2319","0.8780","0.1210","0.0000","0.0010","0.0000","0.9770","0.0230","0.0000","0.0000","0.0000","2319"
"2320","0.9019","0.0521","0.0000","0.0440","0.0020","0.9880","0.0010","0.0000","0.0110","0.0000","2320"
"2321","0.6530","0.3460","0.0000","0.0010","0.0000","0.8350","0.1650","0.0000","0.0000","0.0000","2321"
"2322","0.0360","0.8990","0.0000","0.0600","0.0050","0.0140","0.9640","0.0000","0.0200","0.0020","2322"
"2323","0.9500","0.0320","0.0000","0.0180","0.0000","0.9610","0.0370","0.0000","0.0020","0.0000","2323"
"2324","0.9980","0.0020","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2324"
"2325","0.9970","0.0020","0.0000","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2325"
"2326","0.9219","0.0781","0.0000","0.0000","0.0000","0.9400","0.0600","0.0000","0.0000","0.0000","2326"
"2327","0.5604","0.4366","0.0000","0.0030","0.0000","0.6583","0.3407","0.0000","0.0010","0.0000","2327"
"2328","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2328"
"2329","0.9970","0.0020","0.0000","0.0000","0.0010","1.0000","0.0000","0.0000","0.0000","0.0000","2329"
"2330","0.0849","0.2408","0.0000","0.6733","0.0010","0.0540","0.1750","0.0000","0.7710","0.0000","2330"
"2331","0.9810","0.0190","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","2331"
"2332","0.9459","0.0270","0.0000","0.0000","0.0270","0.9540","0.0230","0.0000","0.0000","0.0230","2332"
"2333","0.6344","0.3646","0.0000","0.0010","0.0000","0.1001","0.8999","0.0000","0.0000","0.0000","2333"
"2334","0.0070","0.9930","0.0000","0.0000","0.0000","0.0050","0.9950","0.0000","0.0000","0.0000","2334"
"2335","0.5175","0.4805","0.0000","0.0000","0.0020","0.8312","0.1678","0.0000","0.0000","0.0010","2335"
"2336","0.0010","0.9990","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","2336"
"2337","0.9700","0.0280","0.0000","0.0010","0.0010","0.9970","0.0030","0.0000","0.0000","0.0000","2337"
"2338","0.9660","0.0340","0.0000","0.0000","0.0000","0.9780","0.0220","0.0000","0.0000","0.0000","2338"
"2339","0.9810","0.0190","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2339"
"2340","0.9990","0.0000","0.0000","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2340"
"2341","0.0010","0.1270","0.0010","0.0070","0.8640","0.0000","0.1029","0.0010","0.0050","0.8911","2341"
"2342","0.7530","0.2470","0.0000","0.0000","0.0000","0.9170","0.0830","0.0000","0.0000","0.0000","2342"
"2343","0.0320","0.9680","0.0000","0.0000","0.0000","0.0070","0.9930","0.0000","0.0000","0.0000","2343"
"2344","0.1311","0.3073","0.0000","0.5616","0.0000","0.0420","0.2710","0.0000","0.6870","0.0000","2344"
"2345","0.0660","0.2660","0.0130","0.1880","0.4670","0.0519","0.4825","0.0110","0.2188","0.2358","2345"
"2346","0.9780","0.0200","0.0000","0.0010","0.0010","0.9980","0.0020","0.0000","0.0000","0.0000","2346"
"2347","0.3080","0.6880","0.0010","0.0020","0.0010","0.1060","0.8940","0.0000","0.0000","0.0000","2347"
"2348","0.3690","0.5470","0.0000","0.0400","0.0440","0.0050","0.9860","0.0000","0.0020","0.0070","2348"
"2349","0.8600","0.1390","0.0000","0.0010","0.0000","0.9780","0.0220","0.0000","0.0000","0.0000","2349"
"2350","0.9920","0.0020","0.0050","0.0000","0.0010","1.0000","0.0000","0.0000","0.0000","0.0000","2350"
"2351","0.9980","0.0020","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","2351"
"2352","0.0920","0.9080","0.0000","0.0000","0.0000","0.0170","0.9830","0.0000","0.0000","0.0000","2352"
"2353","0.0681","0.0000","0.0020","0.0100","0.9199","0.0641","0.0000","0.0020","0.0110","0.9229","2353"
"2354","0.9630","0.0250","0.0000","0.0120","0.0000","0.9850","0.0110","0.0000","0.0040","0.0000","2354"
"2355","0.0350","0.7443","0.0140","0.1059","0.1009","0.0070","0.9580","0.0060","0.0130","0.0160","2355"
"2356","0.3300","0.0010","0.0060","0.0030","0.6600","0.2860","0.0000","0.0030","0.0010","0.7100","2356"
"2357","0.0030","0.9950","0.0000","0.0000","0.0020","0.0010","0.9990","0.0000","0.0000","0.0000","2357"
"2358","0.8679","0.1281","0.0000","0.0040","0.0000","0.9321","0.0649","0.0000","0.0030","0.0000","2358"
"2359","0.2743","0.5135","0.0000","0.2002","0.0120","0.2670","0.6440","0.0000","0.0860","0.0030","2359"
"2360","0.7260","0.2100","0.0000","0.0630","0.0010","0.1800","0.8090","0.0000","0.0110","0.0000","2360"
"2361","0.7880","0.2120","0.0000","0.0000","0.0000","0.8550","0.1450","0.0000","0.0000","0.0000","2361"
"2362","0.9870","0.0130","0.0000","0.0000","0.0000","0.9900","0.0100","0.0000","0.0000","0.0000","2362"
"2363","0.5080","0.4870","0.0000","0.0030","0.0020","0.8430","0.1570","0.0000","0.0000","0.0000","2363"
"2364","0.6620","0.3380","0.0000","0.0000","0.0000","0.9890","0.0110","0.0000","0.0000","0.0000","2364"
"2365","0.8280","0.0730","0.0000","0.0790","0.0200","0.9930","0.0040","0.0000","0.0020","0.0010","2365"
"2366","0.2180","0.5430","0.0000","0.1990","0.0400","0.0830","0.7230","0.0000","0.1870","0.0070","2366"
"2367","0.6950","0.0110","0.0000","0.0060","0.2880","0.8318","0.0040","0.0000","0.0030","0.1612","2367"
"2368","0.6630","0.3350","0.0000","0.0010","0.0010","0.7812","0.2178","0.0000","0.0000","0.0010","2368"
"2369","0.9720","0.0240","0.0000","0.0030","0.0010","0.9840","0.0130","0.0000","0.0020","0.0010","2369"
"2370","0.5315","0.2903","0.0070","0.0030","0.1682","0.7850","0.1490","0.0040","0.0010","0.0610","2370"
"2371","0.0520","0.4620","0.0000","0.3980","0.0880","0.0801","0.3914","0.0000","0.4535","0.0751","2371"
"2372","0.4835","0.0789","0.0000","0.3207","0.1169","0.7240","0.0300","0.0000","0.1240","0.1220","2372"
"2373","0.1020","0.8710","0.0000","0.0270","0.0000","0.0630","0.9270","0.0000","0.0100","0.0000","2373"
"2374","0.5445","0.4474","0.0000","0.0080","0.0000","0.8720","0.1260","0.0000","0.0020","0.0000","2374"
"2375","0.0741","0.8218","0.0040","0.0751","0.0250","0.0100","0.9440","0.0020","0.0390","0.0050","2375"
"2376","0.0830","0.9170","0.0000","0.0000","0.0000","0.0210","0.9790","0.0000","0.0000","0.0000","2376"
"2377","0.8400","0.1560","0.0010","0.0010","0.0020","0.9550","0.0450","0.0000","0.0000","0.0000","2377"
"2378","0.0500","0.0120","0.0000","0.4056","0.5325","0.0090","0.0040","0.0000","0.1320","0.8550","2378"
"2379","0.8700","0.1300","0.0000","0.0000","0.0000","0.9720","0.0280","0.0000","0.0000","0.0000","2379"
"2380","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2380"
"2381","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2381"
"2382","0.9870","0.0120","0.0000","0.0000","0.0010","0.9990","0.0010","0.0000","0.0000","0.0000","2382"
"2383","0.9900","0.0100","0.0000","0.0000","0.0000","0.9920","0.0080","0.0000","0.0000","0.0000","2383"
"2384","0.8270","0.1720","0.0000","0.0010","0.0000","0.9710","0.0280","0.0000","0.0010","0.0000","2384"
"2385","0.5190","0.4370","0.0010","0.0420","0.0010","0.2430","0.7530","0.0000","0.0040","0.0000","2385"
"2386","0.0950","0.8970","0.0000","0.0000","0.0080","0.0310","0.9680","0.0000","0.0000","0.0010","2386"
"2387","0.9990","0.0010","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2387"
"2388","0.9870","0.0130","0.0000","0.0000","0.0000","0.9960","0.0040","0.0000","0.0000","0.0000","2388"
"2389","0.0560","0.9440","0.0000","0.0000","0.0000","0.0210","0.9790","0.0000","0.0000","0.0000","2389"
"2390","0.6907","0.3093","0.0000","0.0000","0.0000","0.8729","0.1271","0.0000","0.0000","0.0000","2390"
"2391","0.9650","0.0000","0.0010","0.0040","0.0300","0.9960","0.0000","0.0000","0.0010","0.0030","2391"
"2392","0.9980","0.0010","0.0000","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2392"
"2393","0.9451","0.0539","0.0000","0.0000","0.0010","0.9990","0.0010","0.0000","0.0000","0.0000","2393"
"2394","0.7380","0.1550","0.0000","0.0910","0.0160","0.9550","0.0340","0.0000","0.0090","0.0020","2394"
"2395","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2395"
"2396","0.6630","0.2290","0.0030","0.0740","0.0310","0.8282","0.0819","0.0020","0.0699","0.0180","2396"
"2397","0.9950","0.0050","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2397"
"2398","0.9860","0.0000","0.0090","0.0040","0.0010","0.9930","0.0000","0.0050","0.0020","0.0000","2398"
"2399","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2399"
"2400","0.9360","0.0070","0.0070","0.0420","0.0080","0.9840","0.0010","0.0030","0.0110","0.0010","2400"
"2401","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2401"
"2402","0.7090","0.0040","0.0030","0.2840","0.0000","0.9110","0.0000","0.0000","0.0890","0.0000","2402"
"2403","0.6900","0.3100","0.0000","0.0000","0.0000","0.9600","0.0400","0.0000","0.0000","0.0000","2403"
"2404","0.9920","0.0080","0.0000","0.0000","0.0000","0.9980","0.0020","0.0000","0.0000","0.0000","2404"
"2405","0.0200","0.0390","0.0811","0.5636","0.2963","0.0170","0.0280","0.0561","0.7948","0.1041","2405"
"2406","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2406"
"2407","0.9890","0.0110","0.0000","0.0000","0.0000","0.9990","0.0010","0.0000","0.0000","0.0000","2407"
"2408","0.9970","0.0000","0.0000","0.0030","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2408"
"2409","0.9900","0.0100","0.0000","0.0000","0.0000","0.9980","0.0020","0.0000","0.0000","0.0000","2409"
"2410","0.9710","0.0000","0.0080","0.0070","0.0140","0.9980","0.0000","0.0000","0.0020","0.0000","2410"
"2411","0.1230","0.6510","0.0000","0.2020","0.0240","0.0100","0.9790","0.0000","0.0080","0.0030","2411"
"2412","1.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2412"
"2413","0.9920","0.0070","0.0000","0.0010","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","2413"
"2414","0.9349","0.0270","0.0010","0.0250","0.0120","0.9850","0.0030","0.0000","0.0090","0.0030","2414"
